Link,Date Uploaded,Price,Make,Model,Trim,Trim Level,Year,Mileage (km),Fuel Type,Transmission,Body Type,Engine Size (Litres),Power,Acceleration (0-100 km/h),Seats,Doors,Colour,Country of Registration,Previous Owners,Road Tax,NCT Expiry,Date Sold,Engine Size,Horsepower
https://www.donedeal.ie/cars-for-sale/passat-cc/37916619,2024-09-14,4650,Volkswagen,Passat,BLUEMOTION,Base Trim,2011,402335.0,Diesel,Manual,Coupe,,,,5.0,4,White,,,,,,2.0 L,140 hp
https://www.donedeal.ie/cars-for-sale/bmw-318d-nct-09-2025/37916596,2024-09-14,6500,BMW,3-Series,SE,Medium Trim,2012,288.0,Diesel,Manual,Saloon,,,,5.0,4,Red,,,,,,2.0 L,143 hp
https://www.donedeal.ie/cars-for-sale/peugeot-207-2007-low-genuine-mileage-lady-owner/37920112,2024-09-15,3000,Peugeot,207,,,2007,51500.0,Petrol,Automatic,Hatchback,,,,5.0,5,Grey,,,,,,1.6 L,
https://www.donedeal.ie/cars-for-sale/volkswagen-golf-2006-comfort/37808019,2024-09-15,795,Volkswagen,Golf,,,2006,218870.0,Petrol,Manual,Hatchback,,,,5.0,5,Silver,,,,,,1.4 L,
https://www.donedeal.ie/cars-for-sale/nissan-qashqai2-2012nct-02-25/37742677,2024-09-15,4650,Nissan,Qashqai+2,XE,Base Trim,2012,276404.0,Diesel,Manual,MPV,,,,7.0,5,Grey,,,,,,1.5 L,110 hp
https://www.donedeal.ie/cars-for-sale/2015-opel-corsa-nct-06-25-ready-to-drive/37841220,2024-09-15,6950,Opel,Corsa,Excite,Medium Trim,2015,112126.0,Petrol,Manual,Hatchback,,,,5.0,5,Red,,,,,,1.4 L,90 hp
https://www.donedeal.ie/cars-for-sale/skoda-superb-2014new-nct-05-25tax-03-25/37639446,2024-09-15,4650,Skoda,Superb,Active,Base Trim,2014,236492.0,Diesel,Manual,Saloon,,,,5.0,4,Silver,,,,,,1.6 L,105 hp
https://www.donedeal.ie/cars-for-sale/opel-corsa-1-2sri-petrol-next-to-new-but-way-l/35152174,2024-09-15,22940,Opel,Corsa,SRi,Medium Trim,2023,5000.0,Petrol,Manual,Hatchback,,,,5.0,5,Silver,,,,,2024-09-25,1.2 L,75 hp
https://www.donedeal.ie/cars-for-sale/131-vw-passat-cc-highspec-gt-may-p-x/37862384,2024-09-15,6999,Volkswagen,CC,-,Base Trim,2013,246229.0,Diesel,Manual,Coupe,,,,5.0,4,Blue,,,,,2024-09-19,2.0 L,140 hp
https://www.donedeal.ie/cars-for-sale/nissan-note-automatic/37920099,2024-09-15,2850,Nissan,Note,,,2007,146500.0,Petrol,Automatic,MPV,,,,5.0,5,White,,,,,2024-09-27,1.6 L,
https://www.donedeal.ie/cars-for-sale/van/37640008,2024-09-15,11500,Volkswagen,Caddy,Trendline,Base Trim,2016,14950.0,Diesel,Manual,MPV,,,,2.0,5,White,,,,,,2.0 L,102 hp
https://www.donedeal.ie/cars-for-sale/passat-estate/37920097,2024-09-15,1500,Volkswagen,Passat,,,2002,260713.0,Diesel,---,Estate,,,,5.0,---,Blue,,,,,2024-09-17,1.9 L,
https://www.donedeal.ie/cars-for-sale/peugeot-308-2015/37864445,2024-09-15,7400,Peugeot,308,Active,Medium Trim,2015,192869.0,Diesel,Manual,Hatchback,,,,5.0,5,Blue,,,,,,1.6 L,92 hp
https://www.donedeal.ie/cars-for-sale/2015-volkswagen-polo-gt-1-4-tsi-dsg-auto/37894953,2024-09-15,13750,Volkswagen,Polo,---,---,2015,109000.0,Petrol,Automatic,Hatchback,,,,5.0,5,White,,,,,,1.4 L,
https://www.donedeal.ie/cars-for-sale/renault-scenic-1-5-dci-dynamique-1/37864447,2024-09-15,1700,Renault,Scenic,,,2008,220000.0,Diesel,Manual,MPV,,,,5.0,---,Blue,,,,,,1.5 L,
https://www.donedeal.ie/cars-for-sale/ford-puma-st-line-x-1-0l-ecoboost-mhev-125ps/37145284,2024-09-15,20750,Ford,Puma,ST-Line,Medium Trim,2022,84328.0,Petrol Hybrid,Manual,MPV,,,,5.0,4,Red,,,,,,1.0 L,0.4 kWh
https://www.donedeal.ie/cars-for-sale/ford-focus-zetec-2015-nct-04-26/37600374?campaign=3,2024-09-15,8300,Ford,Focus,Zetec,Sports Trim,2015,221000.0,Diesel,Manual,Hatchback,,,,5,5,Black,,,,,,1.5 L,95 hp
https://www.donedeal.ie/cars-for-sale/bmw-x5-msport/37875812?campaign=3,2024-09-15,6000,BMW,X5,,,2009,252666.0,Diesel,Automatic,SUV,,,,5,5,Black,,,,,,3.0 L,
https://www.donedeal.ie/cars-for-sale/fiat-500-nct-08-2025/37917518?campaign=3,2024-09-15,8250,Fiat,500,Pop,Base Trim,2013,126333.0,Petrol,Manual,Hatchback,,,,4,3,Blue,,,,,,1.2 L,69 hp
https://www.donedeal.ie/cars-for-sale/opel-corsa/37865948,2024-09-15,5250,Vauxhall,Corsa,---,---,2016,220000.0,Diesel,---,Hatchback,,,,5,---,Silver,,,,,2024-09-21,1.2 L,
https://www.donedeal.ie/cars-for-sale/toyota-urban-cruiser-2009/37921795,2024-09-15,5000,Toyota,Urban Cruiser,,,2009,140000.0,Petrol,---,SUV,,,,5,5,Purple,,,,,,1.3 L,
https://www.donedeal.ie/cars-for-sale/toyota-auris-estate/37809492,2024-09-15,5800,Toyota,Auris,Terra,Base Trim,2013,248964.0,Diesel,Manual,Estate,,,,5,5,White,,,,,,1.4 L,90 hp
https://www.donedeal.ie/cars-for-sale/bmw-316i/37921788,2024-09-15,2000,BMW,1-Series,,,2007,245000.0,Petrol,Manual,Hatchback,,,,5,5,Black,,,,,2024-09-18,1.6 L,
https://www.donedeal.ie/cars-for-sale/honda-civic-2010-1-8-ivtec-type-s-138bhp-nct-5-25/37727911,2024-09-15,4900,Honda,Civic,,,2010,172000.0,Petrol,Manual,Hatchback,,,,5,5,Silver,,,,,,1.8 L,
https://www.donedeal.ie/cars-for-sale/honda-accord/37921778,2024-09-15,2400,Honda,Accord,,,2008,320258.0,Diesel,---,Saloon,,,,5,---,Silver,,,,,,2.2 L,
https://www.donedeal.ie/cars-for-sale/android-auto-apple-carplay-rear-camera-fresh-nct/37921773,2024-09-15,3250,Hyundai,Coupe,,,2006,144000.0,Petrol,Manual,Coupe,,,,4,2,Blue,,,,,,1.6 L,
https://www.donedeal.ie/cars-for-sale/honda-cr-v-2014/37809491,2024-09-15,8950,Honda,CR-V,SE,Base Trim,2014,262322.0,Diesel,Manual,SUV,,,,5,5,Silver,,,,,2024-09-21,1.6 L,120 hp
https://www.donedeal.ie/cars-for-sale/is200/37887334,2024-09-15,8200,Lexus,IS,,,2004,1234.0,Petrol,Automatic,Saloon,,,,5,4,Silver,,,,,,2.0 L,
https://www.donedeal.ie/cars-for-sale/bmw-118d-nct-tax/36330707,2024-09-15,4750,BMW,1-Series,,,2010,201000.0,Diesel,Manual,Hatchback,,,,5,5,Silver,,,,,2024-09-24,2.0 L,
https://www.donedeal.ie/cars-for-sale/bmw-5-series-2012/37825553,2024-09-15,9000,BMW,5-Series,EfficientDynamics,Base Trim,2012,260000.0,Diesel,Manual,Saloon,,,,5,4,Grey,,,,,,2.0 L,184 hp
https://www.donedeal.ie/cars-for-sale/kia-sportage-2012-high-spec-in-excellent-condition/37921738,2024-09-15,8991,Kia,Sportage,EX,Base Trim,2012,181000.0,Diesel,Manual,SUV,,,,5,5,Silver,,,,,,1.7 L,115 hp
https://www.donedeal.ie/cars-for-sale/nissan-note-1-2-well-maintained/37865877,2024-09-15,7499,Nissan,Note,SV,Medium Trim,2015,119647.0,Petrol,Manual,MPV,,,,5,5,Grey,,,,,,1.2 L,80 hp
https://www.donedeal.ie/cars-for-sale/hyundai-ix35-1-7diesel/36885636,2024-09-15,4800,Hyundai,ix35,Premium,Luxury Trim,2012,260709.0,Diesel,Manual,SUV,,,,5,5,Silver,,,,,,1.7 L,115 hp
https://www.donedeal.ie/cars-for-sale/toyota-yaris-sport-1-0/37921733,2024-09-15,4250,Toyota,Yaris,Sport,Base Trim,2011,237689.0,Petrol,Manual,Hatchback,,,,5,5,Gold,,,,,2024-09-21,1.0 L,69 hp
https://www.donedeal.ie/cars-for-sale/ford-focus-2008/37865869,2024-09-15,2200,Ford,Focus,,,2008,229945.0,Petrol,Manual,Hatchback,,,,5,5,Grey,,,,,,,
https://www.donedeal.ie/cars-for-sale/bmw/37921708,2024-09-15,5000,BMW,3-Series,,,2010,282439.0,Petrol,---,Coupe,,,,4,2,Black,,,,,,2.0 L,
https://www.donedeal.ie/cars-for-sale/2012-suzuki-swift-1-2-new-nct-low-mileage/37921688,2024-09-15,4000,Suzuki,Swift,GL,Base Trim,2012,160934.0,Petrol,Manual,Hatchback,,,,5,5,Red,,,,,2024-09-16,1.2 L,94 hp
https://www.donedeal.ie/cars-for-sale/ford-mondeo-2008-1-6-petrol-manual/37696090,2024-09-15,2145,Ford,Mondeo,,,2008,195000.0,Petrol,Manual,Saloon,,,,5,4,Grey,,,,,,,
https://www.donedeal.ie/cars-for-sale/renault-megane-2014-coupe-1-5l/37476146,2024-09-15,6000,Renault,Megane,DYNAMIQUE,Medium Trim,2014,208888.0,Diesel,Manual,Coupe,,,,5,3,White,,,,,,1.5 L,110 hp
https://www.donedeal.ie/cars-for-sale/ford-focus/36753455,2024-09-15,7800,Ford,Focus,TITANIUM,Luxury Trim,2014,131965.0,Petrol,Manual,Hatchback,,,,5,5,Black,,,,,,1.0 L,125 hp
https://www.donedeal.ie/cars-for-sale/opel-astra-sri-cdti-1-6-diesel-high-spec-nct-02-26/37751333,2024-09-15,7950,Vauxhall,Astra,---,---,2016,179592.0,Diesel,---,Hatchback,,,,5,---,Grey,,,,,,1.6 L,
https://www.donedeal.ie/cars-for-sale/suzuki-grand-vitara-full-nct/37865784,2024-09-15,2100,Suzuki,Grand Vitara,,,2006,160000.0,Petrol,Manual,SUV,,,,4,3,Silver,,,,,2024-09-16,1.6 L,
https://www.donedeal.ie/cars-for-sale/-2013-bmw-x1-s-drive-16-d-/37409608?campaign=3,2024-09-15,8950,BMW,X1,SE,Base Trim,2013,217534.0,Diesel,Manual,Hatchback,,,,5,4,Blue,,,,,,2.0 L,116 hp
https://www.donedeal.ie/cars-for-sale/nissan-qashqai-1-5-xe-4dr/37259239,2024-09-15,6850,Nissan,Qashqai,XE,Base Trim,2013,236200.0,Diesel,Manual,MPV,,,,5,4,Red,,,,,,1.5 L,110 hp
https://www.donedeal.ie/cars-for-sale/volkswagen-jetta-2007/37921392,2024-09-15,2200,Volkswagen,Jetta,,,2007,220000.0,Petrol,Manual,Saloon,,,,5,4,Blue,,,,,,1.6 L,
https://www.donedeal.ie/cars-for-sale/hyundai-i20-1-2-classic/37921387,2024-09-15,8750,Hyundai,i20,Classic,Base Trim,2014,105448.0,Petrol,Manual,Hatchback,,,,5,5,White,,,,,,1.2 L,85 hp
https://www.donedeal.ie/cars-for-sale/toyota-yaris/37921382,2024-09-15,6950,Toyota,Yaris,Aura,Medium Trim,2014,96000.0,Petrol,Manual,Hatchback,,,,5,4,Black,,,,,,1.0 L,69 hp
https://www.donedeal.ie/cars-for-sale/honda-civic/37921379,2024-09-15,2350,Honda,Civic,,,2007,221000.0,Petrol,Manual,Hatchback,,,,5,5,Black,,,,,,1.3 L,
https://www.donedeal.ie/cars-for-sale/toyota-auris/37809090,2024-09-15,5200,Toyota,Auris,Sport,Medium Trim,2011,224000.0,Diesel,Manual,Hatchback,,,,5,5,Silver,,,,,,1.4 L,90 hp
https://www.donedeal.ie/cars-for-sale/citroen-c1-1-0-petrol-2016-nctd-10-25/37921367,2024-09-15,6950,Citroen,C1,Feel,Medium Trim,2016,56326.0,Petrol,Manual,Hatchback,,,,4,3,Red,,,,,,1.0 L,69 hp
https://www.donedeal.ie/cars-for-sale/audi-a4-2014/37921349,2024-09-15,8500,Audi,A4,S LINE,Sports Trim,2014,394000.0,Diesel,Manual,Saloon,,,,5,4,Black,,,,,,2.0 L,120 hp
https://www.donedeal.ie/cars-for-sale/volkswagen-passat-2010-2-litre/37809084,2024-09-15,2199,Volkswagen,Passat,,,2010,434521.0,Diesel,Manual,Saloon,,,,5,---,Silver,,,,,2024-09-21,2.0 L,
https://www.donedeal.ie/cars-for-sale/2015-fiat-500-1-2-pop/37470234,2024-09-15,7750,Fiat,500,POP STAR,Medium Trim,2015,112653.0,Petrol,Manual,Hatchback,,,,4,3,Red,,,,,,1.2 L,69 hp
https://www.donedeal.ie/cars-for-sale/volvo-s60-2-0-d-trade-accepted/37921356,2024-09-15,9450,Volvo,S60,SE,Medium Trim,2016,296000.0,Diesel,Manual,Saloon,,,,5,4,Blue,,,,,,2.0 L,150 hp
https://www.donedeal.ie/cars-for-sale/bmw-5-series-2010/37921352,2024-09-15,5900,BMW,5-Series,,,2010,231744.0,Diesel,Automatic,Saloon,,,,5,4,Blue,,,,,,2.0 L,
https://www.donedeal.ie/cars-for-sale/citroen-c5-1-6-hdi115-vtr-2015-nct-9-25-like-new/37896770,2024-09-15,6200,Citroen,C5,VTR,Base Trim,2015,197300.0,Diesel,Manual,Saloon,,,,5,4,Grey,,,,,2024-09-17,1.6 L,115 hp
https://www.donedeal.ie/cars-for-sale/vw-golf-match-06-25-nct-full-service-history/37843159,2024-09-15,4750,Volkswagen,Golf,BLUEMOTION,Base Trim,2011,235782.0,Diesel,Manual,Hatchback,,,,5,5,Black,,,,,2024-09-15,1.6 L,105 hp
https://www.donedeal.ie/cars-for-sale/toyota-yaris-1-0-vvt-i-t2-68bhp-5dr/37921120,2024-09-15,7749,Toyota,Yaris,Sport,Base Trim,2012,115027.0,Petrol,Manual,Hatchback,,,,5,5,Red,,,,,,1.0 L,69 hp
https://www.donedeal.ie/cars-for-sale/citroen-c4-2017/37784836,2024-09-15,7990,Citroen,C4,FLAIR,Luxury Trim,2017,109000.0,Diesel,Manual,Hatchback,,,,5,4,Grey,,,,,,1.6 L,120 hp
https://www.donedeal.ie/cars-for-sale/2012-ford-fiesta-titanium-1-4-automatic-low-kms/37775586,2024-09-15,7450,Ford,Fiesta,---,---,2012,99000.0,Petrol,Automatic,Hatchback,,,,---,4,Brown,,,,,2024-09-23,1.4 L,
https://www.donedeal.ie/cars-for-sale/renault-grand-scenic-2010/37784800,2024-09-15,2850,Renault,Grand Scenic,,,2010,143231.0,Diesel,---,MPV,,,,7,---,Silver,,,,,2024-09-15,1.5 L,
https://www.donedeal.ie/cars-for-sale/volkswagen-polo-2011/37863288,2024-09-15,6250,Volkswagen,Polo,COMFORTLINE,Medium Trim,2011,166722.0,Diesel,Manual,Hatchback,,,,5,5,Silver,,,,,,1.2 L,75 hp
https://www.donedeal.ie/cars-for-sale/seat-ibiza-1-2-tdi-se/37921315,2024-09-15,7750,SEAT,Ibiza,SE,Medium Trim,2015,215043.0,Diesel,Manual,MPV,,,,5,4,Silver,,,,,,1.2 L,75 hp
https://www.donedeal.ie/cars-for-sale/mini-one-2014/36721365,2024-09-15,8500,Mini,One,---,---,2014,173469.0,Diesel,Unknown,Hatchback,,,,4,3,Red,,,,,,1.6 L,
https://www.donedeal.ie/cars-for-sale/honda-accord-type-s-nct-2-25/37458137,2024-09-15,3500,Honda,Accord,Type S,Sports Trim,2011,312211.0,Diesel,Manual,Saloon,,,,5,4,Blue,,,,,2024-09-17,2.2 L,180 hp
https://www.donedeal.ie/cars-for-sale/volvo-c70-cabriolet-auto-nct-10-24/36958581,2024-09-15,2250,Volvo,C70,,,2006,212000.0,Petrol,Automatic,Convertible,,,,4,5,Black,,,,,,2.4 L,
https://www.donedeal.ie/cars-for-sale/vw-passat-cc-automatic-2011-nctd-05-25/37921307,2024-09-15,6250,Volkswagen,CC,---,---,2011,274000.0,Diesel,Automatic,Coupe,,,,5,4,Black,,,,,,2.0 L,
https://www.donedeal.ie/cars-for-sale/vw-golf-gti-nct-apr-25-manual-sunroof/37803012,2024-09-15,4995,Volkswagen,Golf,,,2005,235000.0,Petrol,Manual,Hatchback,,,,5,5,Silver,,,,,2024-09-16,2.0 L,
https://www.donedeal.ie/cars-for-sale/audi-a3-cabriolet-manual-nct-11-25/37841350,2024-09-15,4995,Audi,A3,,,2008,160000.0,Diesel,Manual,Convertible,,,,4,2,Black,,,,,2024-09-21,1.9 L,
https://www.donedeal.ie/cars-for-sale/peugeot-508-1-6-hdi-blue-trim-active-new-nct/37865468,2024-09-15,8950,Peugeot,508,Active,Medium Trim,2016,192336.0,Diesel,Manual,Saloon,,,,5,4,Grey,,,,,,1.6 L,120 hp
https://www.donedeal.ie/cars-for-sale/mercedes-benz-c220-cdi-fresh-nct-/37750971,2024-09-15,3300,Mercedes-Benz,C-Class,,,2008,276000.0,Diesel,Manual,Saloon,,,,5,4,Silver,,,,,2024-09-16,2.1 L,
https://www.donedeal.ie/cars-for-sale/audi-a5-automatic/37695817,2024-09-15,7050,Audi,A5,,,2010,286500.0,Diesel,---,Hatchback,,,,4,---,Black,,,,,,2.0 L,
https://www.donedeal.ie/cars-for-sale/opel-vectra-1-9-cdti/37893568?campaign=3,2024-09-15,2150,Opel,Vectra,,,2008,260713.0,Diesel,Manual,Hatchback,,,,5,5,Black,,,,,2024-09-19,1.9 L,
https://www.donedeal.ie/cars-for-sale/ford-fiesta-1-25-60ps-zetec/37861588?campaign=3,2024-09-15,9950,Ford,Fiesta,Zetec,Medium Trim,2015,185000.0,Petrol,Manual,Hatchback,,,,5,5,Red,,,,,2024-09-19,1.2 L,60 hp
https://www.donedeal.ie/cars-for-sale/toyota-yaris-1-0l-engine-cheap-tax-insurance/37324138?campaign=3,2024-09-15,8250,Toyota,Yaris,Terra,Base Trim,2015,191739.0,Petrol,Manual,Hatchback,,,,5,3,Grey,,,,,,1.0 L,69 hp
https://www.donedeal.ie/cars-for-sale/151-ford-ecosport/37835898,2024-09-15,9500,Ford,EcoSport,Titanium,Base Trim,2015,82144.0,Diesel,Manual,SUV,,,,5,4,Blue,,,,,,1.5 L,90 hp
https://www.donedeal.ie/cars-for-sale/audi-a4-2008-1-8tfsi-120bhp-low-mileage/36360227,2024-09-15,2200,Audi,A4,,,2008,188000.0,Petrol,Manual,Saloon,,,,5,4,Blue,,,,,2024-09-17,1.8 L,
https://www.donedeal.ie/cars-for-sale/ford-focus-1-6-tdci-95ps-m6-titanium-4dr/37920533,2024-09-15,5500,Ford,Focus,Focus,Base Trim,2012,134706.0,Diesel,Manual,Saloon,,,,5,4,Brown,,,,,2024-09-21,1.6 L,95 hp
https://www.donedeal.ie/cars-for-sale/mitsubishi-outlander/37920516,2024-09-15,3000,Mitsubishi,Outlander,,,2010,246229.0,Diesel,Manual,SUV,,,,7,5,Black,,,,,,2.0 L,
https://www.donedeal.ie/cars-for-sale/mazda-6-2-2-d-150-ps-executive-sport/37810229,2024-09-15,5995,Mazda,Mazda6,SPORT,Sports Trim,2014,178000.0,Diesel,Manual,Saloon,,,,5,4,Black,,,,,,2.2 L,150 hp
https://www.donedeal.ie/cars-for-sale/fresh-nct-passat-1-6tdi-s-bluemotion/37864786,2024-09-15,5950,Volkswagen,Passat,TRENDLINE,Base Trim,2013,252666.0,Diesel,Manual,Saloon,,,,5,4,Red,,,,,,1.6 L,105 hp
https://www.donedeal.ie/cars-for-sale/hyundai-i20-2013/37920500,2024-09-15,5750,Hyundai,i20,Classic,Base Trim,2013,211663.0,Petrol,Manual,Hatchback,,,,5,5,White,,,,,,1.2 L,85 hp
https://www.donedeal.ie/cars-for-sale/skoda-octavia-2010-low-kms-1-2-petrol/37920477,2024-09-15,5595,Skoda,Octavia,,,2010,146000.0,Petrol,Manual,Hatchback,,,,5,5,Grey,,,,,,1.2 L,
https://www.donedeal.ie/cars-for-sale/toyota-yaris-vitz-rs-turbo/37864781,2024-09-15,9950,Toyota,Vitz,,,2003,157715.0,Petrol,---,Hatchback,,,,5,---,Red,,,,,,1.5 L,
https://www.donedeal.ie/cars-for-sale/141-opel-insignia-2l-diesel-140hb-new-nct/37920490,2024-09-15,2500,Opel,Insignia,S,Base Trim,2014,330240.0,Diesel,Manual,Saloon,,,,5,4,Grey,,,,,2024-09-19,2.0 L,140 hp
https://www.donedeal.ie/cars-for-sale/2014-kia-optima-1-7-eco-dynamic-for-sale/37920479,2024-09-15,9000,Kia,Optima,EX,Base Trim,2014,318649.0,Diesel,Manual,Saloon,,,,5,4,White,,,,,,1.7 L,134 hp
https://www.donedeal.ie/cars-for-sale/volkswagen-polo-tested/37879537,2024-09-15,1650,Volkswagen,Polo,,,2008,257494.0,Diesel,---,Hatchback,,,,5,5,Silver,,,,,2024-09-25,1.4 L,
https://www.donedeal.ie/cars-for-sale/volkswagen-golf-2011/37920470,2024-09-15,6250,Volkswagen,Golf,TRENDLINE,Base Trim,2011,171000.0,Petrol,Manual,Hatchback,,,,5,5,White,,,,,,1.2 L,85 hp
https://www.donedeal.ie/cars-for-sale/peugeot-508-2013-nctd-taxed-2-0-diesel/37920473,2024-09-15,5500,Peugeot,508,Allure,Medium Trim,2013,200000.0,Diesel,Manual,Saloon,,,,5,4,White,,,,,,2.0 L,140 hp
https://www.donedeal.ie/cars-for-sale/honda-cr-v-2006/37920474,2024-09-15,750,Honda,CR-V,,,2006,380000.0,Petrol,Automatic,SUV,,,,5,5,Black,,,,,2024-09-23,2.0 L,
https://www.donedeal.ie/cars-for-sale/2015-vw-passat-tdi-auto-nct-06-25/37808310,2024-09-15,6750,Volkswagen,Passat,Comfortline,Medium Trim,2015,350.0,Diesel,Automatic,Saloon,,,,5,4,Black,,,,,,1.6 L,120 hp
https://www.donedeal.ie/cars-for-sale/142-nissan-qashqai/37750137,2024-09-15,7750,Nissan,Qashqai,XE,Base Trim,2014,197000.0,Diesel,Manual,Hatchback,,,,5,4,Grey,,,,,,1.5 L,110 hp
https://www.donedeal.ie/cars-for-sale/bmw-520d-just-passed-nct-today/37496843,2024-09-15,7800,BMW,5-Series,SE,Base Trim,2012,252.0,Diesel,Automatic,Saloon,,,,5,4,Blue,,,,,,2.0 L,184 hp
https://www.donedeal.ie/cars-for-sale/ford-focus-zetec-s-diesel/37920445,2024-09-15,7250,Ford,Focus,Zetec S,Sports Trim,2012,,Diesel,Manual,Hatchback,,,,5,4,White,,,,,2024-09-16,1.6 L,115 hp
https://www.donedeal.ie/cars-for-sale/seat-leon-2008/37920440,2024-09-15,2000,SEAT,Leon,,,2008,,Diesel,Manual,Hatchback,,,,3,5,Red,,,,,2024-09-24,1.9 L,
https://www.donedeal.ie/cars-for-sale/vauxhall-astra-2014/37864726,2024-09-15,5500,Vauxhall,Astra,---,---,2014,203496.0,Diesel,---,Hatchback,,,,5,---,Black,,,,,2024-09-21,1.6 L,
https://www.donedeal.ie/cars-for-sale/smart-fortwo-451-1-0-turbo/37920424,2024-09-15,5450,Smart,Fortwo,,,2010,93341.0,Petrol,---,Coupe,,,,2,---,Black,,,,,,1.0 L,
https://www.donedeal.ie/cars-for-sale/2008-golf-1-4-petrol/37750093,2024-09-15,3000,Volkswagen,Golf,,,2008,268000.0,Petrol,Manual,Hatchback,,,,5,5,Black,,,,,,,
https://www.donedeal.ie/cars-for-sale/ford-mondeo/37920420,2024-09-15,1500,Ford,Mondeo,Titanium Plus,Luxury Trim,2013,159000.0,Diesel,Automatic,Estate,,,,5,5,Red,,,,,2024-09-15,2.0 L,140 hp
https://www.donedeal.ie/cars-for-sale/mercedes-c-class-automatic-low-mileage-new-nct/37904151?campaign=3,2024-09-15,8750,Mercedes-Benz,C-Class,Classic,Base Trim,2012,160000.0,Diesel,Automatic,Saloon,,,,5,4,Silver,,,,,,2.1 L,170 hp
https://www.donedeal.ie/cars-for-sale/opel-corsa-1-2-2012-new-nct-09-2025/37847928?campaign=3,2024-09-15,4995,Opel,Corsa,SC,Medium Trim,2012,188280.0,Petrol,Manual,Hatchback,,,,5,5,Silver,,,,,,1.2 L,85 hp
https://www.donedeal.ie/cars-for-sale/peugeot-2008-1-6-d/36607872?campaign=3,2024-09-15,9250,Peugeot,2008,Active,Medium Trim,2017,168980.0,Diesel,Manual,Estate,,,,5,4,Black,,,,,,1.6 L,75 hp
https://www.donedeal.ie/cars-for-sale/peugeot-208/37807174,2024-09-15,4000,Peugeot,208,---,---,2016,280025.0,Diesel,Manual,Hatchback,,,,5,5,Blue,,,,,,1.6 L,
https://www.donedeal.ie/cars-for-sale/2014-fiat-500s/37747924,2024-09-15,8950,Fiat,500,S,Luxury Trim,2014,146000.0,Petrol,Manual,Hatchback,,,,4,3,Grey,,,,,,1.2 L,69 hp
https://www.donedeal.ie/cars-for-sale/nissan-pulsar-1-2-pet-xe-4dr/37879606,2024-09-15,6750,Nissan,Pulsar,XE,Base Trim,2015,223651.0,Petrol,Manual,MPV,,,,5,4,Silver,,,,,2024-09-23,1.2 L,115 hp
https://www.donedeal.ie/cars-for-sale/2014-mazda-6-nct-08-25-taxed-new-engine/37919316,2024-09-15,3500,Mazda,Mazda6,EXECUTIVE SE,Sports Trim,2014,302555.0,Diesel,Manual,Saloon,,,,5,4,Red,,,,,2024-09-21,2.2 L,150 hp
https://www.donedeal.ie/cars-for-sale/nissan-note-2012-1-5-dsl-sv-4dr/37840455,2024-09-15,5400,Nissan,Note,SV,---,2012,196000.0,Diesel,Manual,MPV,,,,5,4,Grey,,,,,,1.5 L,90 hp
https://www.donedeal.ie/cars-for-sale/bmw-320d-m-sport-coupe/37346827,2024-09-15,5250,BMW,3-Series,,,2008,229491.0,Diesel,---,Coupe,,,,4,---,Silver,,,,,2024-09-26,2.0 L,
https://www.donedeal.ie/cars-for-sale/audi-a3-1-4-tfsi/37919296,2024-09-15,3350,Audi,A3,,,2008,231950.0,Petrol,Manual,Hatchback,,,,5,3,Black,,,,,,1.4 L,
https://www.donedeal.ie/cars-for-sale/ford-s-max/37863785,2024-09-15,6500,Ford,S-Max,Titanium,Luxury Trim,2011,241.0,Diesel,Manual,MPV,,,,7,5,Blue,,,,,,2.0 L,140 hp
https://www.donedeal.ie/cars-for-sale/peugeot-2077cc-mint/37919281,2024-09-15,6750,Peugeot,207,SPORT 1 PACK,Sports Trim,2011,101388.0,Diesel,Manual,Convertible,,,,4,2,Silver,,,,,,1.6 L,112 hp
https://www.donedeal.ie/cars-for-sale/131-vauxhall-astra-1-4-petrol/37919291,2024-09-15,5350,Vauxhall,Astra,---,---,2013,170000.0,Petrol,---,Hatchback,,,,5,5,Grey,,,,,,1.4 L,
https://www.donedeal.ie/cars-for-sale/mk5-golf/37863770,2024-09-15,1650,Volkswagen,Golf,,,2008,254000.0,Diesel,Manual,Hatchback,,,,5,5,Blue,,,,,,1.8960000000000001 L,
https://www.donedeal.ie/cars-for-sale/mini-cooper-d-2010/37546691,2024-09-15,4700,Mini,Cooper,,,2010,230000.0,Diesel,---,Hatchback,,,,4,3,White,,,,,,1.6 L,
https://www.donedeal.ie/cars-for-sale/volkswagen-touran-2014/37919275,2024-09-15,7450,Volkswagen,Touran,TRENDLINE,Base Trim,2014,264000.0,Diesel,Manual,MPV,,,,7,5,Black,,,,,,1.6 L,105 hp
https://www.donedeal.ie/cars-for-sale/audi-a6-2012/37782240,2024-09-15,9950,Audi,A6,SE,Base Trim,2012,316000.0,Diesel,Automatic,Estate,,,,5,4,Black,,,,,,2.0 L,177 hp
https://www.donedeal.ie/cars-for-sale/skoda-superb-2010/37919255,2024-09-15,1200,Skoda,Superb,,,2010,247453.0,Diesel,Manual,Saloon,,,,5,4,Black,,,,,2024-09-18,1.9 L,
https://www.donedeal.ie/cars-for-sale/2011-audi-a7-3-0-tdi-automatic-nct-2025/37891903,2024-09-15,5995,Audi,A7,-,Base Trim,2011,293242.0,Diesel,Automatic,Hatchback,,,,4,5,Grey,,,,,2024-09-19,3.0 L,204 hp
