Link,Date Uploaded,Price,Make,Model,Trim,Trim Level,Year,Mileage (km),Fuel Type,Transmission,Body Type,Engine Size (Litres),Power,Acceleration (0-100 km/h),Seats,Doors,Colour,Country of Registration,Previous Owners,Road Tax,NCT Expiry,Date Sold
https://www.donedeal.ie/cars-for-sale/toyota-hiace-d4d-8-seats-1-owner-/33115272,2023-02-28,3750,Toyota,Hiace,,,2004,418428.0,Diesel,Unknown,Minibus,2.5 litre,,,8,---,Blue,Ireland,1,---,Dec 2022,2023-03-07
https://www.donedeal.ie/cars-for-sale/vauxhall-insignia-eco-flex/33375479,2023-02-28,4950,Vauxhall,Insignia,---,---,2014,265541.0,Diesel,Unknown,Hatchback,2.0 litre,---,---,5,---,Grey,Ireland,---,180,Oct 2022,
https://www.donedeal.ie/cars-for-sale/renault-clio-1-5-dci-tom-tom-3d/32384960,2023-02-28,4650,Renault,Clio,---,---,2012,246000.0,Diesel,Manual,Hatchback,1.5 litre,---,---,---,3,Silver,Other,4,280,Oct 2022,
https://www.donedeal.ie/cars-for-sale/2010-citroen-c3-1-4-hdi-just-passed-nct/33457288,2023-02-28,5400,Citroen,C3,,,2010,169730.0,Diesel,Manual,Hatchback,1.4 litre,,,5,5,Black,Ireland,2,200,Feb 2024,2023-03-28
https://www.donedeal.ie/cars-for-sale/nissan-juke-call-aaron-pratt-or-simon-rea-0599141/33060594,2023-02-28,6550,Nissan,Juke,XE,Base Trim,2012,194730.0,Diesel,Manual,SUV,1.5 litre,110hp,11.2 sec,5,5,White,Ireland,1,270,Oct 2023,2023-03-10
https://www.donedeal.ie/cars-for-sale/volvo-xc90-7-seats-new-nct-past-today-/33408543,2023-02-28,6100,Volvo,90 Series,,,2010,289681.0,Diesel,Unknown,Estate,2.4 litre,,,7,---,Black,Ireland,4,1200,Jan 2024,2023-03-03
https://www.donedeal.ie/cars-for-sale/renault-clio-1-2-16v-ethanol-royale-eco/32814259,2023-02-28,3850,Renault,Clio,,,2010,,Petrol,Manual,Hatchback,1.1 litre,,,---,5,Black,Ireland,4,280,Oct 2022,2023-03-07
https://www.donedeal.ie/cars-for-sale/renault-clio-low-kms-call-aaron-pratt-1-2-dynami/33371184,2023-02-28,5250,Renault,Clio,,,2010,117800.0,Petrol,Manual,Hatchback,1.1 litre,,,---,5,Gold,Other,2,280,Jan 2024,2023-03-05
https://www.donedeal.ie/cars-for-sale/renault-scenic-1-5dci-tomtom-5-seater-high-spec/33370855,2023-02-28,4950,Renault,Scenic,,,2010,278100.0,Diesel,Manual,MPV,1.5 litre,,,---,5,Silver,Ireland,3,280,Nov 2023,2023-03-03
https://www.donedeal.ie/cars-for-sale/volkswagen-golf-1-4-5dr-2007/33457267,2023-02-28,3750,Volkswagen,Golf,,,2007,233354.0,Petrol,Manual,Hatchback,1.4 litre,,,5,5,Silver,Ireland,3,385,Apr 2022,2023-03-19
https://www.donedeal.ie/cars-for-sale/saab-93-1-9ttid-130-bhp-linear/33457244,2023-02-28,5495,Saab,9-3,Linear,Base Trim,2011,256832.0,Diesel,Manual,Saloon,1.9 litre,130hp,10.9 sec,5,4,Grey,Ireland,2,200,May 2024,
https://www.donedeal.ie/cars-for-sale/2007-mitsubishi-colt-1-4-tdi/33300939,2023-02-28,1750,Mitsubishi,Colt,,,2007,326696.0,Diesel,Manual,Hatchback,1.5 litre,,,5,---,Black,Ireland,2,200,Mar 2024,2023-03-07
https://www.donedeal.ie/cars-for-sale/2009-citroen-grand-c4-picasso/33457232,2023-02-28,2000,Citroen,C4,,,2009,253351.0,Diesel,---,Hatchback,1.6 litre,,,7,---,Grey,Ireland,1,390,Sep 2023,2023-03-12
https://www.donedeal.ie/cars-for-sale/opel-astra-1-6-sri-automatic-5dr/33396471,2023-02-28,6995,Vauxhall,Astra,---,---,2012,144000.0,Petrol,Automatic,Hatchback,1.6 litre,---,---,5,5,Black,Ireland,1,290,Mar 2024,2023-03-04
https://www.donedeal.ie/cars-for-sale/skoda-roomster-ambition-1-2-tdi-75hp-4dr/32280122,2023-02-28,6950,Skoda,Roomster,Ambition,Base Trim,2013,183004.0,Diesel,Manual,MPV,1.2 litre,75hp,15.5 sec,5,4,Black,Ireland,2,---,Nov 2023,2023-03-19
https://www.donedeal.ie/cars-for-sale/nissan-micra-2005/33457196,2023-02-28,1000,Nissan,Micra,,,2005,135434.0,Petrol,Manual,Hatchback,1.0 litre,,,5,5,Gold,Ireland,3,199,Aug 2023,2023-03-03
https://www.donedeal.ie/cars-for-sale/saab-9-3-2008-1-9-tid-120-bhp-new-nct-1-24/33457190,2023-02-28,2650,Saab,9-3,,,2008,261446.0,Diesel,Manual,Estate,1.9 litre,,,5,5,Grey,Ireland,3,390,Jan 2024,2023-03-05
https://www.donedeal.ie/cars-for-sale/mazda-demio-2011/33457177,2023-02-28,5500,Mazda,Demio,EXCLUSIVE,Base Trim,2011,,Petrol,Manual,MPV,1.5 litre,75hp,13 sec,5,5,Silver,Ireland,1,200,Dec 2023,2023-03-09
https://www.donedeal.ie/cars-for-sale/ford-focus-1-4-nct-tax-09-23/33342424,2023-02-28,1990,Ford,Focus,,,2005,158021.0,Petrol,Manual,Hatchback,1.4 litre,,,5,5,Blue,Ireland,3,385,Jun 2023,2023-03-10
https://www.donedeal.ie/cars-for-sale/8-seater-ford-transit-tourneo/33399553,2023-02-28,6000,Ford,Transit,,,2008,338889.0,Diesel,Manual,Minibus,2.2 litre,,,8,5,Silver,Ireland,3,---,Oct 2023,
https://www.donedeal.ie/cars-for-sale/2011-hyundai-i30-1-6-crdi-comfort/33429186,2023-02-28,3450,Hyundai,i30,Classic,Base Trim,2011,238182.0,Diesel,Manual,Hatchback,1.6 litre,90hp,14.9 sec,5,5,Blue,Ireland,2,200,Feb 2023,2023-03-06
https://www.donedeal.ie/cars-for-sale/2010-nissan-qashqai-1-5-dci-visia/33429273,2023-02-28,2950,Nissan,Qashqai,,,2010,312211.0,Diesel,---,Hatchback,1.5 litre,,,---,5,Red,Ireland,3,280,Jan 2022,2023-03-22
https://www.donedeal.ie/cars-for-sale/2011-nissan-qashqai-1-5-dci-acenta/33429304,2023-02-28,3950,Nissan,Qashqai,XE,Base Trim,2011,212432.0,Diesel,Manual,Hatchback,1.5 litre,110hp,12.4 sec,5,5,Red,Ireland,1,280,Mar 2023,2023-03-03
https://www.donedeal.ie/cars-for-sale/audi-a4-b8/33457151,2023-02-28,3900,Audi,A4,,,2009,192000.0,Diesel,Manual,Saloon,2.0 litre,,,5,4,Silver,Ireland,5,280,Feb 2024,2023-03-06
https://www.donedeal.ie/cars-for-sale/152-mazda-6-executive-2-2-150-bhp/32662626,2023-02-28,4150,Mazda,6,EXECUTIVE SE,Sports Trim,2015,246000.0,Diesel,Manual,Saloon,2.2 litre,150hp,9.0 sec,5,4,Red,Ireland,1,190,Dec 2023,2023-03-12
https://www.donedeal.ie/cars-for-sale/2010-mitsubishi-grandis-2-0-di-d-intense-7-seats/33350644,2023-02-28,1950,Mitsubishi,Grandis,,,2010,284000.0,Diesel,Manual,MPV,2.0 litre,,,---,5,Silver,Ireland,6,750,Mar 2022,2023-03-29
https://www.donedeal.ie/cars-for-sale/vauxhall-zafira-exclusive-1-7-cdti-7-seats/33350687,2023-02-28,1950,Vauxhall,Zafira,---,---,2011,307383.0,Diesel,---,MPV,1.7 litre,---,---,---,---,Blue,Ireland,---,280,Jan 2023,2023-03-23
https://www.donedeal.ie/cars-for-sale/vauxhall-insignia-2012/33211754,2023-02-28,2950,Vauxhall,Insignia,---,---,2012,,Diesel,---,Hatchback,2.0 litre,---,---,---,---,Grey,Ireland,2,280,Aug 2022,
https://www.donedeal.ie/cars-for-sale/2013-kia-optima-1-7-crdi-nct-05-23/31072262,2023-02-28,5950,Kia,Optima,EX,Base Trim,2013,240000.0,Diesel,Manual,Saloon,1.7 litre,134hp,10.6 sec,5,4,Silver,Ireland,1,280,May 2023,
https://www.donedeal.ie/cars-for-sale/2012-volvo-s60-se-1-6-diesel-115-bhp/32407005,2023-02-28,4950,Volvo,S60,SE,Medium Trim,2012,241401.0,Diesel,Manual,Saloon,1.6 litre,115hp,10.9 sec,5,4,Silver,Ireland,1,200,Jul 2022,
https://www.donedeal.ie/cars-for-sale/2010-volvo-xc90-2-4-d5-active/32453521,2023-02-28,4950,Volvo,90 Series,,,2010,268759.0,Diesel,Automatic,Estate,2.4 litre,,,---,5,Grey,Ireland,1,1200,Oct 2022,
https://www.donedeal.ie/cars-for-sale/2014-renault-master/33055964,2023-02-28,5250,Renault,Master,---,---,2014,332000.0,Diesel,Manual,Van,2.3 litre,---,---,---,3,White,Ireland,3,---,---,2023-03-23
https://www.donedeal.ie/cars-for-sale/2014-mazda-6-2-2-executive-2-2-150-bhp/32662675,2023-02-28,4150,Mazda,6,SPORT,Sports Trim,2014,231000.0,Diesel,Manual,Saloon,2.2 litre,150hp,9.0 sec,5,4,Red,Ireland,1,190,Aug 2020,
https://www.donedeal.ie/cars-for-sale/audi-a4-2010/33225672,2023-02-28,5000,Audi,A4,,,2010,,Diesel,Unknown,Saloon,2.0 litre,,,5,4,Silver,Ireland,2,280,Feb 2024,2023-03-12
https://www.donedeal.ie/cars-for-sale/toyota-yaris-2010/33457128,2023-02-28,5950,Toyota,Yaris,,,2010,234963.0,Petrol,Manual,Hatchback,1.0 litre,,,5,5,Black,Ireland,2,200,Jul 2023,
https://www.donedeal.ie/cars-for-sale/c4-grand-picasso-fully-loaded-extras/33417845,2023-02-28,5950,Citroen,C4 Picasso,PLATINUM,Luxury Trim,2013,198453.0,Diesel,Manual,MPV,1.6 litre,110hp,12.8 sec,7,4,Bronze,Ireland,1,280,Jun 2023,
https://www.donedeal.ie/cars-for-sale/08-seat-ibiza-1-2-petrol/33457102,2023-02-28,2750,SEAT,Ibiza,,,2008,206857.0,Petrol,Manual,Hatchback,1.2 litre,,,3,5,Yellow,Ireland,4,280,May 2023,2023-03-09
https://www.donedeal.ie/cars-for-sale/cars-wanted-for-cash/33457095,2023-02-28,1500,Audi,A6,,,2001,200000.0,Diesel,Manual,Saloon,2.5 litre,,,5,4,Silver,Ireland,2,1080,May 2021,
https://www.donedeal.ie/cars-for-sale/audi-a6-2-0-tdi-2008/33399409,2023-02-28,2800,Audi,A6,,,2008,398088.0,Diesel,Unknown,Saloon,2.0 litre,,,5,4,Blue,Ireland,3,570,Sep 2023,2023-03-10
https://www.donedeal.ie/cars-for-sale/bmw-5-series/33399439,2023-02-28,5950,BMW,5-Series,SE,Base Trim,2011,400000.0,Diesel,Manual,Saloon,2.0 litre,184hp,8.1 sec,5,4,Silver,Ireland,2,270,May 2023,
https://www.donedeal.ie/cars-for-sale/2009-volvo-s40-2-0-d-new-nct-03-24/33250139,2023-02-28,2750,Volvo,S40,,,2009,329.0,Diesel,Manual,Saloon,2.0 litre,,,5,4,Black,Ireland,1,390,Mar 2023,2023-03-01
https://www.donedeal.ie/cars-for-sale/ford-focus-2006/33284324,2023-02-28,1900,Ford,Focus,,,2007,218870.0,Petrol,Manual,Hatchback,1.4 litre,,,5,5,Black,Ireland,1,385,Feb 2023,
https://www.donedeal.ie/cars-for-sale/2008-hyundai-getz-1-1-new-nct-01-24/33349101,2023-02-28,2950,Hyundai,Getz,,,2008,148466.0,Petrol,Manual,Hatchback,1.1 litre,,,5,5,Silver,Ireland,1,270,Jan 2023,2023-03-07
https://www.donedeal.ie/cars-for-sale/audi-a4-1-9-tdi-s-line-kitted-180bhp/33310926,2023-02-28,1950,Audi,A4,,,2005,308584.0,Diesel,Unknown,Saloon,1.9 litre,,,5,---,White,Ireland,11,---,Feb 2022,2023-03-22
https://www.donedeal.ie/cars-for-sale/ford-focus-2007/33399384,2023-02-28,1200,Ford,Focus,,,2007,190000.0,Petrol,Manual,Saloon,1.4 litre,,,5,4,Silver,Ireland,5,385,Feb 2023,2023-03-22
https://www.donedeal.ie/cars-for-sale/2011-vw-golf-1-6-tdi-bluemotion/33333655,2023-02-28,5450,Volkswagen,Golf,BLUEMOTION,Base Trim,2011,241401.0,Diesel,Manual,Hatchback,1.6 litre,105hp,11.3 sec,5,5,Silver,Ireland,3,180,Jul 2023,2023-03-06
https://www.donedeal.ie/cars-for-sale/nissan-micra-sport/32229798,2023-02-28,2695,Nissan,Micra,,,2006,139800.0,Petrol,Manual,Hatchback,1.2 litre,,,5,5,Silver,Ireland,1,358,Jan 2023,2023-03-26
https://www.donedeal.ie/cars-for-sale/bmw-520d/33227206,2023-02-28,4250,BMW,5-Series,,,2009,402.0,Diesel,Unknown,Saloon,2.0 litre,,,5,4,Blue,Ireland,3,280,Sep 2023,2023-03-22
https://www.donedeal.ie/cars-for-sale/volvo-xc90-2-4-d5-se-7-seat-auto-leather/31396940,2023-02-28,4950,Volvo,XC90,,,2008,289277.0,Diesel,Automatic,SUV,2.4 litre,,,5,5,Black,Ireland,1,1034,Nov 2023,2023-03-10
https://www.donedeal.ie/cars-for-sale/peugeot-308-2012-1-yrar-warranty/33339689,2023-02-28,4995,Peugeot,308,ACCESS,Base Trim,2012,186683.0,Diesel,Manual,Estate,1.6 litre,92hp,12.9 sec,5,5,Black,Ireland,1,200,Sep 2023,2023-03-07
https://www.donedeal.ie/cars-for-sale/bmw-5-series-2009-new-nct/33363426,2023-02-28,4995,BMW,5-Series,,,2009,284853.0,Diesel,Manual,Saloon,2.0 litre,,,5,5,Black,Ireland,2,280,Jan 2024,2023-03-13
https://www.donedeal.ie/cars-for-sale/mercedes-e-class-parts/33457032,2023-02-28,500,Toyota,Corolla,,,2007,,Petrol,Manual,Hatchback,1.4 litre,,,5,5,Silver,Ireland,---,385,Jan 2024,2023-03-29
https://www.donedeal.ie/cars-for-sale/honda-cr-v-2010-4wd/33257333,2023-02-28,5995,Honda,CR-V,,,2010,317000.0,Diesel,Manual,SUV,2.2 litre,,,5,5,Black,Ireland,2,750,Jan 2024,
https://www.donedeal.ie/cars-for-sale/bmw-3-series-2007/33323547,2023-02-28,2995,BMW,3-Series,,,2007,227000.0,Petrol,Manual,Coupe,2.0 litre,,,5,2,Grey,Ireland,4,710,Sep 2023,2023-03-01
https://www.donedeal.ie/cars-for-sale/peugeot-5008-2011/33383949,2023-02-28,5995,Peugeot,5008,SE,Base Trim,2011,193120.0,Diesel,Manual,MPV,1.6 litre,112hp,12.3 sec,7,5,Black,Ireland,2,280,Mar 2024,2023-03-29
https://www.donedeal.ie/cars-for-sale/nissan-qashqai-2011-1-years-warranty/33398606,2023-02-28,5495,Nissan,Qashqai,SV,Medium Trim,2011,217000.0,Diesel,Manual,SUV,1.5 litre,106hp,12.2 sec,5,5,Blue,Ireland,5,280,Jul 2023,2023-03-16
https://www.donedeal.ie/cars-for-sale/renault-master-2014/33433661,2023-02-28,4995,Renault,Master,---,---,2014,339000.0,Diesel,Manual,Van,2.3 litre,---,---,3,3,White,Ireland,---,---,---,2023-03-13
https://www.donedeal.ie/cars-for-sale/2011-volkswaggen-passat-cc-gt-with-new-nct-f-s-h/33433894,2023-02-28,6750,Volkswagen,Passat,BLUEMOTION,Base Trim,2011,282000.0,Diesel,Manual,Coupe,2.0 litre,140hp,9.8 sec,5,4,Silver,Ireland,1,270,Jan 2023,2023-03-01
https://www.donedeal.ie/cars-for-sale/2004-ford-focus-1-4-petrol-tested/33456994,2023-02-28,795,Ford,Focus,,,2004,225307.0,Petrol,Unknown,Hatchback,1.4 litre,,,5,---,Black,Ireland,3,385,May 2023,2023-03-09
https://www.donedeal.ie/cars-for-sale/honda-civic-2006/33433867,2023-02-28,3750,Honda,Civic,,,2006,108616.0,Petrol,Manual,Hatchback,1.339 litre,,,5,5,Grey,Ireland,---,385,Jul 2023,2023-03-01
https://www.donedeal.ie/cars-for-sale/mini-cooper-2007/33341846,2023-02-28,1600,Mini,Cooper,,,2007,174122.0,Petrol,Manual,Hatchback,1.6 litre,,,5,3,Green,Ireland,3,514,Sep 2022,2023-03-12
https://www.donedeal.ie/cars-for-sale/ford-focus-c-max-2008/33456970,2023-02-28,2750,Ford,Focus C-MAX,,,2008,239.0,Petrol,Manual,MPV,1.6 litre,,,5,5,Silver,Ireland,2,570,Oct 2023,2023-03-12
https://www.donedeal.ie/cars-for-sale/citroen-berlingo-1-6-multispace/33456925,2023-02-28,5250,Citroen,Berlingo,,,2010,175021.0,Diesel,Unknown,MPV,1.6 litre,,,5,---,Blue,Ireland,1,390,Jul 2023,2023-03-13
https://www.donedeal.ie/cars-for-sale/mitsubishi-pajero-2001/33399291,2023-02-28,2500,Mitsubishi,Pajero,,,2001,178153.0,Petrol,Unknown,SUV,1.8 litre,,,4,---,Blue,Ireland,6,673,May 2015,
https://www.donedeal.ie/cars-for-sale/2013-skoda-rapid/33456960,2023-02-28,6800,Skoda,Rapid,Active,Base Trim,2013,56500.0,Petrol,Manual,Hatchback,1.2 litre,105hp,10.3 sec,5,5,Blue,Ireland,---,270,Aug 2023,2023-03-01
https://www.donedeal.ie/cars-for-sale/cars-wanted-nct-fails-any-car-considered/33456957,2023-02-28,2000,Volvo,V40,SE,Medium Trim,2013,,Diesel,Manual,Hatchback,1.6 litre,115hp,12.3 sec,5,5,Red,Ireland,2,180,Jun 2023,
https://www.donedeal.ie/cars-for-sale/hyundai-i30-2013-1-6crdi/33230053,2023-02-28,5999,Hyundai,i30,Classic,Base Trim,2013,288071.0,Diesel,Manual,Hatchback,1.6 litre,90hp,14.9 sec,5,5,Silver,Ireland,1,200,Oct 2023,
https://www.donedeal.ie/cars-for-sale/toyota-corolla-2012-1-4-d4dnew-nct-02-24/31924171,2023-02-28,6999,Toyota,Corolla,Terra,Base Trim,2012,175418.0,Diesel,Manual,Saloon,1.4 litre,90hp,11.9 sec,5,4,Grey,Ireland,2,270,Feb 2024,2023-03-12
https://www.donedeal.ie/cars-for-sale/citroen-c4-2011-low-kms-136000/33102475,2023-02-28,5999,Citroen,C4,Image,Medium Trim,2011,137000.0,Diesel,Manual,Hatchback,1.6 litre,110hp,11.2 sec,5,5,Red,Ireland,3,200,Jan 2024,
https://www.donedeal.ie/cars-for-sale/audi-a4-2l-diesel-estate-2011/33179546,2023-02-28,6999,Audi,A4,---,Base Trim,2011,255885.0,Diesel,Manual,Estate,2.0 litre,136hp,9.5 sec,5,5,White,Ireland,---,200,Feb 2024,2023-03-16
https://www.donedeal.ie/cars-for-sale/nissan-qashqai2-2010-1-5-dci-7-seater/33204303,2023-02-28,5999,Nissan,Qashqai+2,,,2010,212000.0,Diesel,Manual,Hatchback,1.5 litre,,,7,5,Black,Ireland,2,390,Jul 2023,2023-03-26
https://www.donedeal.ie/cars-for-sale/volkswagen-golf-2011/33310179,2023-02-28,6999,Volkswagen,Golf,BLUEMOTION,Base Trim,2011,240000.0,Diesel,Manual,Hatchback,1.6 litre,105hp,11.3 sec,5,5,Black,Ireland,4,190,Feb 2024,
https://www.donedeal.ie/cars-for-sale/renault-grand-scenic-2012-1-5-dci/31608074,2023-02-28,5999,Renault,Grand Scenic,DYNAMIQUE,Medium Trim,2012,207604.0,Diesel,Manual,MPV,1.5 litre,106hp,13.4 sec,7,5,Blue,Ireland,1,200,Feb 2024,
https://www.donedeal.ie/cars-for-sale/renault-grand-scenic-2012-1-5-dci-7-seater/33244887,2023-02-28,5999,Renault,Grand Scenic,DYNAMIQUE,Medium Trim,2012,225000.0,Diesel,Manual,MPV,1.5 litre,110hp,13.3 sec,7,5,Brown,Ireland,1,270,Feb 2024,
https://www.donedeal.ie/cars-for-sale/2012-opel-astra-1-7-diesel-nct-tax/33456944,2023-02-28,3250,Opel,Astra,SE,Medium Trim,2012,297000.0,Diesel,Manual,Hatchback,1.7 litre,110hp,12.6 sec,5,5,Silver,Ireland,2,200,Jul 2023,2023-03-09
https://www.donedeal.ie/cars-for-sale/vauxhall-corsa-2011-1-2-diesel/33153689,2023-02-28,4500,Opel,Corsa,---,---,2011,202776.0,Diesel,---,Hatchback,1.2 litre,---,---,5,---,Silver,Ireland,2,190,Dec 2022,2023-03-12
https://www.donedeal.ie/cars-for-sale/suzuki-grand-vitara-2008/33284180,2023-02-28,1200,Suzuki,Grand Vitara,,,2008,239287.0,Diesel,Manual,SUV,1.9 litre,,,5,5,Black,Ireland,3,---,Jun 2023,2023-03-13
https://www.donedeal.ie/cars-for-sale/ford-focus-2008-new-n-c-t-feb-2024/33456926,2023-02-28,1795,Ford,Focus,,,2008,289.0,Petrol,Manual,Saloon,1.4 litre,,,5,4,Green,Ireland,5,---,Feb 2024,2023-03-12
https://www.donedeal.ie/cars-for-sale/opel-corsa-1-0-petrol/33456921,2023-02-28,3450,Opel,Corsa,,,2008,101200.0,Petrol,Manual,Hatchback,1.0 litre,,,5,5,Blue,Ireland,7,280,Feb 2024,2023-03-04
https://www.donedeal.ie/cars-for-sale/volvo-s40-2009-new-nct-03-24-tax-07-23/33456918,2023-02-28,3250,Volvo,S40,,,2009,299337.0,Diesel,Unknown,Saloon,1.6 litre,,,5,4,White,Ireland,2,190,Mar 2024,2023-03-19
https://www.donedeal.ie/cars-for-sale/toyota-avensis-2010/33456914,2023-02-28,2399,Toyota,Avensis,,,2010,1234.0,Diesel,Manual,Saloon,2.0 litre,,,5,4,Black,Ireland,8,280,Dec 2022,2023-03-06
https://www.donedeal.ie/cars-for-sale/bmw-3-series-2009/33375020,2023-02-28,5250,BMW,3-Series,,,2009,257494.0,Petrol,Manual,Coupe,2.0 litre,,,5,2,Blue,Ireland,4,390,May 2023,2023-03-12
https://www.donedeal.ie/cars-for-sale/mazda-6-diesel-top-spec/33382743,2023-02-28,5995,Mazda,6,SPORT SE,Sports Trim,2013,230200.0,Diesel,Manual,Saloon,2.2 litre,150hp,9.0 sec,5,4,Red,Ireland,3,190,May 2023,2023-03-23
https://www.donedeal.ie/cars-for-sale/2011-renault-fluence/33433774,2023-02-28,2950,Renault,Fluence,DYNAMIQUE,Medium Trim,2011,188356.0,Diesel,Manual,Saloon,1.5 litre,90hp,13.0 sec,5,4,Red,Ireland,10,200,Aug 2023,2023-03-12
https://www.donedeal.ie/cars-for-sale/2008-audi-a5-1-8t-low-milage/33456903,2023-02-28,3850,Audi,A5,,,2008,160934.0,Petrol,Manual,Coupe,1.8 litre,,,4,2,Black,Ireland,7,570,Nov 2022,2023-03-01
https://www.donedeal.ie/cars-for-sale/10-renault-grand-megane-estate-1-5-dci/33456890,2023-02-28,2800,Renault,Grand Megane,,,2010,222337.0,Diesel,Manual,Estate,1.5 litre,,,5,5,Gold,Ireland,4,200,Sep 2023,2023-03-19
https://www.donedeal.ie/cars-for-sale/opel-corsa-2008/33456876,2023-02-28,2200,Opel,Corsa,,,2008,274465.0,Petrol,Manual,Hatchback,1.2 litre,,,5,3,Black,Ireland,3,390,Jan 2023,2023-03-01
https://www.donedeal.ie/cars-for-sale/fiatpanda/33341931,2023-02-28,1550,Fiat,Panda,Dynamic,Medium Trim,2011,148238.0,Petrol,Manual,Hatchback,1.2 litre,69hp,13.4 sec,5,5,Grey,Ireland,3,200,Jul 2023,2023-03-16
https://www.donedeal.ie/cars-for-sale/opel-astra-gtc-nct-12-23-tax-01-24/33456848,2023-02-28,2650,Opel,Astra,,,2008,244619.0,Petrol,Manual,Hatchback,1.4 litre,,,5,3,Red,Ireland,4,390,Nov 2023,2023-03-03
https://www.donedeal.ie/cars-for-sale/volkswagen-golf-2013/33456849,2023-02-28,6000,Volkswagen,Golf,BLUEMOTION,Base Trim,2013,,Diesel,Manual,Hatchback,1.6 litre,105hp,11.3 sec,5,5,White,Ireland,2,180,Oct 2021,2023-03-02
https://www.donedeal.ie/cars-for-sale/nissan-qashqai/33456864,2023-02-28,5750,Nissan,Qashqai,XE,Base Trim,2012,241401.0,Diesel,Manual,Estate/Jeep,1.6 litre,130hp,10.3 sec,5,4,Red,Ireland,4,200,Feb 2024,2023-03-05
https://www.donedeal.ie/cars-for-sale/volvo-v50-2012/33456865,2023-02-28,3950,Volvo,V50,ES,Base Trim,2012,223698.0,Diesel,Manual,Estate,1.6 litre,115hp,11.5 sec,5,5,Grey,Ireland,1,180,Oct 2023,2023-03-12
https://www.donedeal.ie/cars-for-sale/2008-volkswagen-golf-gt-tdi/33456861,2023-02-28,4950,Volkswagen,Golf,,,2008,354054.0,Diesel,Unknown,Hatchback,2.0 litre,,,5,4,Red,Ireland,1,390,Sep 2023,2023-03-28
https://www.donedeal.ie/cars-for-sale/volkswagen-scirocco/33456825,2023-02-28,5500,Volkswagen,Scirocco,,,2009,317039.0,Diesel,Unknown,Hatchback,2.0 litre,,,4,3,Blue,Ireland,3,280,Mar 2024,2023-03-22
https://www.donedeal.ie/cars-for-sale/honda-civic-1-4-se-5dr2006/33456854,2023-02-28,2950,Honda,Civic,,,2006,238182.0,Petrol,Manual,Hatchback,1.4 litre,,,5,5,Blue,Ireland,4,385,Oct 2023,2023-03-28
https://www.donedeal.ie/cars-for-sale/2008-automatic-opel-astra/33456835,2023-02-28,2500,Opel,Astra,,,2008,273587.0,Petrol,Automatic,Hatchback,1.598 litre,,,5,5,Silver,Ireland,5,390,Oct 2023,2023-03-06
https://www.donedeal.ie/cars-for-sale/toyota-avensis-2010/33456830,2023-02-28,6000,Toyota,Avensis,,,2010,275401.0,Diesel,Manual,Saloon,2.0 litre,,,5,4,Red,Ireland,---,280,Jan 2023,2023-03-29
https://www.donedeal.ie/cars-for-sale/mitsubishi-outlander/33456826,2023-02-28,3950,Mitsubishi,Outlander,,,2008,238000.0,Diesel,Manual,SUV,2.0 litre,,,7,5,Black,Ireland,2,---,May 2024,2023-03-03
https://www.donedeal.ie/cars-for-sale/2012-nissan-qashqai/33456799,2023-02-28,5500,Nissan,Qashqai,XE,Base Trim,2012,186574.0,Diesel,Manual,Hatchback,1.5 litre,110hp,12.4 sec,5,5,White,Ireland,---,280,Oct 2020,2023-03-22
https://www.donedeal.ie/cars-for-sale/renault-clio-3-ph2-1-5-dci-85-royale-5dr-2010/32258275,2023-02-28,4450,Renault,Clio,,,2010,209214.0,Diesel,Manual,Hatchback,1.5 litre,,,5,5,Red,Ireland,5,200,Sep 2023,2023-03-04
https://www.donedeal.ie/cars-for-sale/opel-insignia-2012-2-0-se-ecoflex-160bhp-hatchback/33459233,2023-02-28,3500,Opel,Insignia,SE,Medium Trim,2012,269564.0,Diesel,Manual,MPV,2.0 litre,160hp,9.5 sec,5,4,Silver,Ireland,1,200,Feb 2024,2023-03-12
https://www.donedeal.ie/cars-for-sale/opel-astra-1-3-diesel/33120609,2023-02-28,5950,Opel,Astra,SC,Medium Trim,2013,282166.0,Diesel,Manual,Saloon,1.2 litre,95hp,14.6 sec,5,4,Black,Ireland,3,280,May 2023,
https://www.donedeal.ie/cars-for-sale/toyota-corolla-new-nct-1-owner-car/33397111,2023-02-28,2750,Toyota,Corolla,,,2007,228216.0,Diesel,Manual,Saloon,1.4 litre,,,5,4,Blue,Ireland,---,385,Feb 2023,2023-03-02
https://www.donedeal.ie/cars-for-sale/06-mercedes-c-class-6-speed/33340563,2023-02-28,1950,Mercedes-Benz,C-Class,,,2006,258659.0,Petrol,Manual,Saloon,1.8 litre,,,5,4,Red,Ireland,5,636,Apr 2023,2023-03-09
https://www.donedeal.ie/cars-for-sale/mini-cooper-s/33347373,2023-02-28,5350,Mini,Cooper,,,2007,162400.0,Petrol,Manual,Hatchback,1.6 litre,,,5,3,Black,Ireland,7,514,Feb 2024,2023-03-07
https://www.donedeal.ie/cars-for-sale/bmw-1-series-2012/33347381,2023-02-28,6995,BMW,1-Series,---,---,2012,201167.0,Diesel,Manual,Hatchback,2.0 litre,---,---,5,5,Blue,Northern Ireland,4,---,---,
